0,1,2,3,4,5,6,7,8,9,10,11
0.0,4.442404559698616,-0.2649838235188742,0.0,4.649387401013446,3.679980888673721,0.396386552021122,0.0,1.7996373293923735,0.0,0.0,0.0
0.0,0.0,2.9154723573675505,-0.9747562606495332,6.243616055596155,0.0,0.0,-0.31731872249500404,3.8099845888276205,0.0,1.7049086401689966,0.0
2.175681696559438,2.336424525797625,-0.46722910274736523,0.0,0.0,3.201469048259756,0.0,-0.2509657033149295,1.0167437693560495,0.0,0.0,0.8486686903695446
0.0,0.0,-0.15399182706844594,0.0,0.0,0.0,1.8255037694158598,0.17899960713505414,0.0,2.5107342883946613,0.0,4.574375983620975
2.6461097315379716,2.371104445281335,0.0,0.0,1.5402631584068205,0.0,0.0,0.0,0.0,0.6742397809121483,0.6364849310934853,2.973232539454295
-0.640068821623148,0.6316900226921849,-0.6079070299001743,-4.2688519213638845,0.0,2.49177058575126,0.0,0.0,0.0,0.0,0.0,1.041475584085919
-0.356077441990843,1.4480904282292448,-1.8311894447558765,0.0,1.284861831389657,3.2448237353077394,-1.5149250180108227,-1.4583359373695224,1.0784518861414016,1.6396554949672002,0.0,0.0
2.9920388264956936,3.5141405307336946,-0.26492985925023566,-0.724075315052779,4.696051446651172,5.368093840185177,0.0,-0.9802468629238092,3.1613225571766415,1.5446860586915017,0.0,3.7962296641053017
0.0,-0.003983638195129036,-1.0573411641910944,0.0,4.509262593019914,0.0,0.0,-2.934865510711221,2.4721729776808266,0.0,0.0,1.6658240341719766
0.0,0.0,0.0,-4.440782231539746,2.952349987055806,2.666467142153352,0.0,-3.3824631854466,0.0,1.7775444383581447,-2.514303555951362,0.0
2.004571674709604,3.63353290168636,0.0,0.0,4.487967640740138,4.553071885188624,0.0,0.016307179986560838,5.971592529418754,0.0,0.0,2.6065968216611966
-0.45820679739001235,0.0,-2.23314641508636,0.0,0.0,2.5994835822747833,0.0,0.053101814692327,0.5477142864008142,0.0,0.0,0.0
0.0,4.495131548344935,0.0,0.0,1.5103865820128253,0.0,1.1883449326312934,0.0,0.0,1.6998177858552614,-2.2296679928395564,0.0
0.0,2.3410938107637755,-0.7841368543273278,-1.6417782691976723,0.0,2.1959850443550986,0.0,-2.8151663073571243,2.8177319847415814,0.0,0.0,1.4443245398012525
0.626806950943529,2.60444830504222,-1.1793122467272499,0.0,3.807865277543511,3.2341132096178336,1.9198759060430635,0.2961299363665504,2.950221464550813,1.7022170021530512,1.514838539371226,0.0
3.01424890441587,0.0,0.0,0.0,0.0,0.0,2.0271938533647655,0.0,0.0,0.0,0.7878018253419603,0.0
-0.5883061919223977,0.0,0.0,0.0,0.0,4.461188371272039,-0.5117081946956397,0.756387414221529,3.693639367284613,1.4876790629526544,-1.8933169947524437,3.405016476852399
1.2323118474411912,5.065204939852517,0.0,0.0,0.0,0.0,0.0,0.0,2.5443609838034646,0.0,1.3997197208440117,0.0
0.0,0.0,-1.6523897491392545,-3.221701786695397,0.0,3.5760687731865026,0.0,0.0,1.8114506748644874,0.0,-1.9048980583519546,0.0
0.0,0.0,0.0,0.0,4.356643645785457,3.8577451081486775,2.364295734435365,0.0,0.0,0.0,0.0,2.143844450899128
4.125024201869071,0.0,0.0,-0.8901212205482862,3.6730467838470027,0.0,1.7539406495629386,0.0,2.747475510435211,0.0,0.3618190652286768,3.4399229568009133
2.1563582599901285,3.61242681971376,0.0,-2.4746373791433194,0.0,0.0,-0.3386909544388826,-2.0898698943987273,4.668082024042349,0.0,0.34422189483770693,0.0
0.5030646814965631,4.380658246557255,0.0,-1.9172578785016143,0.0,1.925331952108417,0.0,0.0,3.4209603764432446,1.213866428577708,-1.7556377673554078,0.0
1.1154575384371397,0.0,-1.005697626284762,-3.228627449637627,2.9898364689599934,0.0,0.0,0.0,1.9270104100286611,2.1596148343891994,0.0,2.571502201608016
1.276059872731837,0.0,-0.056547952907682886,0.0,4.172542774066733,3.839998337303401,0.0,0.0,0.12487117866042752,0.0,0.0,0.0
-0.5396048992097122,0.0,0.0,-2.7607475428570893,0.0,0.0,0.0,-2.831063694662256,3.0239694528698133,1.8440780103460446,-1.7728079040413167,0.0
0.0,6.013286038046363,-1.0188091720331833,-1.5483667224351154,2.704875555069234,3.0597797142188674,0.0,0.0,3.089571569284465,-0.10116499184773287,2.4477645307758142,2.499212607444527
0.0,4.152240060251442,0.0,-2.167266403491657,4.609751580673568,5.380915036468432,0.0,0.0,3.0592555191200512,1.739848433613738,0.0,3.161064742816179
1.45563047718781,2.6366420075504653,0.015537180469959333,-2.3867279195224804,1.7425359178380093,0.0,-1.0078766811660116,-2.55768201684091,0.0,0.0,0.0,2.3616543027215378
0.5986908181467864,0.0,-2.31354136984719,0.0,0.0,2.99133477611529,1.5249576344643587,-1.8360345086489738,0.0,2.068634489157079,0.9236146261037437,2.235265647888645
0.0,0.0,0.0,0.0,2.3753398693387395,0.0,0.0,-1.5197503626661615,0.0,0.0,1.1520575089498866,1.6102755066864778
0.0,1.8265631450294635,0.0,0.0,0.0,2.629546584076122,0.0,-3.1930031509866073,0.0,0.21320763560748035,-1.5429880780632228,2.6217846182921365
0.0,4.351879529288156,0.0,-1.507075360348879,0.0,0.0,0.0,-2.317915943648832,3.8098535682843364,4.501665083459823,0.0,0.0
0.0,0.0,-2.253417486303054,-0.5604728407570856,0.0,0.0,0.0,0.0,2.9191884414975635,0.753862077620533,-2.0814962735537197,2.461278904242908
2.935141733740952,0.0,0.0,-2.5230681518050435,4.66698330005503,4.937005979811223,0.0,0.0,4.815400224870597,0.0,0.7261989315492305,0.0
0.9503327635712273,0.0,0.0,-2.0293907054043574,2.8944318852198103,3.5819529403410586,-0.22549122655103065,0.0,3.338124405700808,0.945986121750828,1.3601426581879617,4.0082588648527695
0.0,4.807423016187557,0.0,-3.4155738443715826,0.0,3.659405794773563,1.565579911693312,-1.7311086960535278,2.362585623410735,2.6549129164488297,0.31102279553075884,0.0
0.0,4.540573567404156,0.0,-1.0612707608985454,3.2520085949080384,4.652204628526664,0.0,0.0,0.0,0.0,-0.42234312135682445,3.9810239667082965
0.0,4.21009774012253,0.0,0.0,0.0,2.2797690379179008,-0.8371025782475432,-1.1107578987923734,3.863415897907131,0.0,-0.09587411381823197,1.3693629423293923
0.9644862418448426,4.469016407343109,-1.1928064957669284,0.0,3.7237203126512473,0.0,1.4711323064330326,0.0,1.5312327697964032,1.4069075188344284,0.5170777739174964,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5469436592699735,0.0,-1.6632265917549192,-0.43828391780916776,0.0
0.0,0.0,0.0,0.0,0.7229808042623551,0.0,0.0,-1.8941554649425631,0.0,0.0,-0.850274290052634,0.0
