0,1,2,3,4,5,6,7,8,9,10,11
-1.2429385774894772,2.4564693913093874,-1.1540754357268779,2.529534728044538,-1.9127044176113723,-0.8599434337921623,0.7710269736023565,2.5806202449644964,-2.556229722301345,-2.748688961146913,3.3769640445415416,-0.41351366486319363
-1.8619646432272514,2.1907733285856796,-1.7161726903992367,1.7920273390870365,-3.730938421700558,0.33919293242471205,0.5757232417256009,2.8750679659633196,-4.064675099937629,-2.4727021201440005,2.2587007311441685,-1.2365429515484403
1.3845364612094238,2.1555946687533245,0.8132519955804229,4.874141079550238,-0.22053121585932023,1.257237014444296,3.732542892318508,2.474949190569591,-2.7234767383274257,-0.046061270245916,5.59563798262791,2.5684387697838753
1.283908100843183,4.7284169234267885,-0.9842077996150973,3.336785635398119,-1.7502502146147272,1.0590020379305058,2.8531228686446664,3.2979645206165005,-3.0246005047658135,-0.9181825429084021,2.2563957176865275,0.12704385182221314
-2.4376572677863635,1.7618243483894784,-0.03138429003433946,1.9650963335410658,-1.5479556209349974,-2.0254000579726434,-1.2861453992501306,2.614956249502644,-2.5336567675316166,-0.6931907765603921,2.3965500627328415,1.3060612960387752
0.9152750370990175,5.069250855132003,1.0974126276852183,2.8739539169149504,-0.8865385358741625,-0.8833727687509425,0.3797867529062382,5.328678712322647,-0.8575972041087414,0.7787510149512844,6.989552021963222,0.8500995021958495
0.23932222381440793,1.9156315559438895,-0.9258641126732108,4.285075735246251,-0.9137111244417347,0.9268182972201793,1.4306974976191855,3.1768326033167136,-1.3848362845755073,-0.7586207665898668,6.199483901234098,1.1288749351967646
-0.19012478163092916,3.990497569677516,1.070638968414912,4.788697298482779,-1.1508524224379246,1.1461697198492957,1.2245848801667458,4.354436870842607,-2.012987599145448,-1.7209494812798154,3.8303125237136326,1.0066797460702008
-0.6888991580055397,4.31060072314544,-0.15907761880930668,4.795139745465853,-2.6504130641256824,0.4217785011111316,1.0108767891437118,3.130867776420521,-2.69820140218376,0.21592440942703972,4.346072751901299,0.11627117523990776
1.096550962465566,3.4386440735861274,0.09670377430885185,2.1090110859633695,-0.8016695301418425,1.1232204262939196,2.690039028913828,3.2499756768221126,-3.5662982561588406,0.8188919390203451,5.996230196424452,-0.24558121905357577
1.2546697893030814,2.7331477790623566,1.6649620761951933,4.376501745731998,-0.13405427277246362,1.7737404809593016,0.40933962063206464,5.710505475929811,-2.2011463284164017,0.4461596391303675,4.378909650025417,1.580981856398595
-0.7572212909651364,0.8812026507541999,-1.3370666549298824,1.6791867051464977,-2.581584009640939,-1.1338863651077038,-1.0078133208659201,3.095302717265197,-3.062589946432895,-3.273751575656438,2.475367055949512,-1.6415761388744259
0.14173388856031244,3.6177795906046937,0.3123685501963934,2.6450156498808037,0.7376243661407142,0.5094040106179523,1.8242500227521414,3.2394322046840967,-1.5408400651980259,0.5753508750734391,3.7617198226986077,0.756848141363121
-2.259186063349162,3.6484015023700547,-1.780916611038371,2.6112074091592867,-3.0979258680290096,-0.14636057472053693,0.6946184755691451,1.759172253735029,-3.4004868532975134,-1.9991305941490114,2.428446986145757,0.30326772977233485
-1.1250472813612906,3.147812197465708,-1.2150667516584757,2.352959948507983,-2.1814609538015137,0.6280545883237011,-1.577862982527356,2.5893664718438947,-3.0133583351609206,-2.7980555621002785,4.196282702088121,-0.5331811080524991
-1.704822256230456,2.532201025341939,-1.1920602041990613,3.1240578067433313,-3.1578453969787352,-0.4241642327382541,-0.2749227494066858,2.856785466425376,-2.244587837691987,0.9166788617477719,1.8506029903927756,0.3957485660770701
1.690206238464293,4.915652830434238,0.539704606176604,3.3678740932990348,-1.792622254106186,0.7565445070719115,3.4785516363829068,3.5327625063517925,-0.6661474142794823,0.890290489145799,4.70430917047658,1.351135455590551
0.23410782660073892,2.2125077846688415,-1.8559201707784752,2.0107093839281203,-1.0446608791501093,-1.0643003107028828,0.9702761930905699,2.975290851146904,-1.719117023719643,-0.6210344131315209,2.687327276888838,-1.456730152508297
0.9654115133641317,4.405216822013033,-0.5722233636481973,4.14165315755894,-1.9750079453794878,-0.9961088295389942,0.7417383694332791,2.0078295877443164,-3.862633122040297,-0.07261337290994241,2.1381413567252348,-0.897175262106368
0.1964721985585034,2.2795314043660646,-0.24799871240329818,4.970087396528266,-1.3488038040881511,0.4845569239431214,2.205703317762172,2.263701289205291,-4.6206196620771065,1.7719949755326279,5.739395147179302,1.274567248887963
-2.8006878175694134,1.5849427255617523,-1.676896142603571,0.391285213698493,-3.2435552015912017,-1.3662314454638427,-2.8381862062021854,0.6290907345854668,-3.867864031769635,-3.2546719540783204,1.7182742593722775,-4.475466246431479
-0.6496870823262868,2.7494347977674023,1.4990833539236226,2.9986110809443756,-2.665483716420737,0.4525468369749541,-0.24992142145435192,1.894488083770975,-1.9193815639429677,-1.1284178375134972,4.745026302712464,-0.6681775109323347
-1.1881909600313334,2.706196858399587,1.268249492654046,2.491430816920131,-1.6442771395990836,0.5922270970346576,-0.9842889696015971,2.630964489007116,-2.4454344127833547,-2.6049835562250028,3.931953053718645,1.7341878950345102
1.576941648146791,3.396133192605876,-0.03015795815337302,4.944932649126855,-0.8041534059794313,-0.0006696372053544009,0.30850234254530706,3.335138352123334,-2.773428647367557,-0.7259187396384654,3.30946922884562,-0.0721796624612076
0.708966452355313,3.741920601083823,-0.14987832286016545,0.6046468787236154,-0.4058878749288548,-0.22431800105116606,-1.200958430339279,1.2066796267269284,-1.7072967227561702,-0.8474315427821617,2.6718297024737367,-0.13447661776026598
-0.0450080980908969,4.060024295732989,2.12067060828125,2.557072176807946,-0.2958491051596621,-0.10081832081578868,0.03098205569492396,3.5527641053193717,-3.363960039267302,-1.3565399027689333,4.455515435702543,-2.7556103787868595
